Pcode,Locality,State,Comments,Category,Longitude,Latitude
4123,"ROCHEDALE SOUTH",QLD,,"Delivery Area",153.1298,-27.5990
4124,"BORONIA HEIGHTS",QLD,,"Delivery Area",153.0192,-27.6886
4124,GREENBANK,QLD,,"Delivery Area",152.9558,-27.6845
4124,LYONS,QLD,,"Delivery Area",152.8551,-27.7741
4124,"NEW BEITH",QLD,,"Delivery Area",152.9404,-27.7605
4124,"SILVERBARK RIDGE",QLD,,"Delivery Area",152.9247,-27.7893
4125,MUNRUBEN,QLD,,"Delivery Area",153.0293,-27.7473
4125,"PARK RIDGE",QLD,,"Delivery Area",153.0673,-27.7038
4125,"PARK RIDGE SOUTH",QLD,,"Delivery Area",153.0347,-27.7273
4127,"DAISY HILL",QLD,,"Delivery Area",153.1545,-27.6274
4127,PRIESTDALE,QLD,,"Delivery Area",153.1678,-27.6074
4127,"SLACKS CREEK",QLD,,"Delivery Area",153.1286,-27.6383
4127,SPRINGWOOD,QLD,,"Delivery Area",153.1372,-27.6215
4128,"SHAILER PARK",QLD,,"Delivery Area",153.1754,-27.6507
4128,"TANAH MERAH",QLD,,"Delivery Area",153.1695,-27.6717
4129,LOGANHOLME,QLD,,"Delivery Area",153.1859,-27.6837
4129,"LOGANHOLME BC",QLD,,"Delivery Area",,
4129,"LOGANHOLME DC",QLD,"PO BOXES","Delivery Area",,
4130,CARBROOK,QLD,,"Delivery Area",153.2550,-27.6724
4130,CORNUBIA,QLD,,"Delivery Area",153.2121,-27.6600
4131,LOGANLEA,QLD,,"Delivery Area",153.1348,-27.6753
4131,MEADOWBROOK,QLD,,"Delivery Area",153.1437,-27.6656
4132,CRESTMEAD,QLD,,"Delivery Area",153.0853,-27.6862
4132,MARSDEN,QLD,,"Delivery Area",153.0971,-27.6743
4133,"CHAMBERS FLAT",QLD,,"Delivery Area",153.0832,-27.7466
4133,"LOGAN RESERVE",QLD,,"Delivery Area",153.1068,-27.7172
4133,WATERFORD,QLD,,"Delivery Area",153.1315,-27.7054
4133,"WATERFORD WEST",QLD,,"Delivery Area",153.1291,-27.6928
4151,COORPAROO,QLD,,"Delivery Area",153.0617,-27.4987
4151,"COORPAROO DC",QLD,"PO BOXES","Delivery Area",,
4152,"CAMP HILL",QLD,,"Delivery Area",153.0769,-27.4973
4152,CARINA,QLD,,"Delivery Area",153.1000,-27.4872
4152,"CARINA HEIGHTS",QLD,,"Delivery Area",153.0881,-27.5060
4152,CARINDALE,QLD,,"Delivery Area",153.1115,-27.5095
4153,BELMONT,QLD,,"Delivery Area",153.1350,-27.5098
4154,GUMDALE,QLD,,"Delivery Area",153.1569,-27.4954
4154,RANSOME,QLD,,"Delivery Area",153.1822,-27.4882
4154,WAKERLEY,QLD,,"Delivery Area",153.1554,-27.4839
4155,CHANDLER,QLD,,"Delivery Area",153.1688,-27.5167
4156,BURBANK,QLD,,"Delivery Area",153.1613,-27.5607
4156,MACKENZIE,QLD,"BRISBANE COUNCIL","Delivery Area",153.1280,-27.5418
4157,CAPALABA,QLD,,"Delivery Area",153.2034,-27.5389
4157,"CAPALABA BC",QLD,,"Delivery Area",,
4157,"CAPALABA DC",QLD,,"Delivery Area",,
4157,SHELDON,QLD,,"Delivery Area",153.2042,-27.5860
4158,THORNESIDE,QLD,,"Delivery Area",153.1995,-27.4809
4159,BIRKDALE,QLD,,"Delivery Area",153.2078,-27.4966
4160,ORMISTON,QLD,,"Delivery Area",153.2554,-27.5081
4160,"WELLINGTON POINT",QLD,,"Delivery Area",153.2416,-27.4839
4161,"ALEXANDRA HILLS",QLD,,"Delivery Area",153.2291,-27.5321
4163,CLEVELAND,QLD,,"Delivery Area",153.2687,-27.5270
4163,"CLEVELAND DC",QLD,"PO BOXES","Delivery Area",,
4164,THORNLANDS,QLD,,"Delivery Area",153.2625,-27.5684
4165,"MOUNT COTTON",QLD,,"Delivery Area",153.2202,-27.6196
4165,"REDLAND BAY",QLD,,"Delivery Area",153.2907,-27.6454
4165,"VICTORIA POINT",QLD,,"Delivery Area",153.3019,-27.5822
4165,"VICTORIA POINT WEST",QLD,"PO BOXES","Delivery Area",,
4169,"EAST BRISBANE",QLD,,"Delivery Area",153.0479,-27.4832
4169,"KANGAROO POINT",QLD,,"Delivery Area",153.0352,-27.4740
4170,"CANNON HILL",QLD,,"Delivery Area",153.0927,-27.4723
4170,MORNINGSIDE,QLD,,"Delivery Area",153.0766,-27.4612
4170,"NORMAN PARK",QLD,,"Delivery Area",153.0631,-27.4785
4170,"SEVEN HILLS",QLD,,"Delivery Area",153.0776,-27.4802
4171,BALMORAL,QLD,,"Delivery Area",153.0687,-27.4567
4171,BULIMBA,QLD,,"Delivery Area",153.0604,-27.4490
4171,HAWTHORNE,QLD,,"Delivery Area",153.0586,-27.4647
4172,MURARRIE,QLD,,"Delivery Area",153.1060,-27.4488
4173,TINGALPA,QLD,,"Delivery Area",153.1250,-27.4736
4173,"TINGALPA DC",QLD,"PO BOXES","Delivery Area",,
4174,HEMMANT,QLD,,"Delivery Area",153.1275,-27.4440
4178,LYTTON,QLD,,"Delivery Area",153.1513,-27.4205
4178,"PORT OF BRISBANE",QLD,,"Delivery Area",153.1737,-27.3857
4178,WYNNUM,QLD,,"Delivery Area",153.1680,-27.4371
4178,"WYNNUM NORTH",QLD,"PO BOXES","Delivery Area",,
4178,"WYNNUM PLAZA",QLD,"PO BOXES","Delivery Area",,
4178,"WYNNUM WEST",QLD,,"Delivery Area",153.1530,-27.4537
4179,LOTA,QLD,,"Delivery Area",153.1931,-27.4676
4179,MANLY,QLD,,"Delivery Area",153.1840,-27.4533
4179,"MANLY WEST",QLD,,"Delivery Area",153.1674,-27.4656
4183,AMITY,QLD,,"Delivery Area",153.4507,-27.4003
4183,"AMITY POINT",QLD,"PO BOXES","Delivery Area",,
4183,DUNWICH,QLD,,"Delivery Area",153.4047,-27.4978
4183,"NORTH STRADBROKE ISLAND",QLD,,"Delivery Area",153.4642,-27.5255
4183,"POINT LOOKOUT",QLD,,"Delivery Area",153.5275,-27.4312
4184,"COOCHIEMUDLO ISLAND",QLD,,"Delivery Area",153.3299,-27.5690
4184,"KARRAGARRA ISLAND",QLD,,"Delivery Area",153.3723,-27.6385
4184,"LAMB ISLAND",QLD,,"Delivery Area",153.3811,-27.6247
4184,"MACLEAY ISLAND",QLD,,"Delivery Area",153.3606,-27.6044
4184,"PEEL ISLAND",QLD,,"Delivery Area",153.3558,-27.5001
4184,"RUSSELL ISLAND",QLD,,"Delivery Area",153.3886,-27.6724
4205,BETHANIA,QLD,,"Delivery Area",153.1549,-27.6872
4207,ALBERTON,QLD,,"Delivery Area",153.2663,-27.7076
4207,"BAHRS SCRUB",QLD,,"Delivery Area",153.1733,-27.7378
4207,BANNOCKBURN,QLD,,"Delivery Area",153.1921,-27.7599
4207,BEENLEIGH,QLD,,"Delivery Area",153.1943,-27.7128
4207,BELIVAH,QLD,,"Delivery Area",153.1746,-27.7586
4207,BUCCAN,QLD,,"Delivery Area",153.1391,-27.7421
4207,"CEDAR CREEK",QLD,"GOLD COAST/LOGAN COUNCILS","Delivery Area",153.1962,-27.8474
4207,EAGLEBY,QLD,,"Delivery Area",153.2181,-27.7029
4207,"EDENS LANDING",QLD,,"Delivery Area",153.1691,-27.7029
4207,HOLMVIEW,QLD,,"Delivery Area",153.1703,-27.7122
4207,KAIRABAH,QLD,,"Delivery Area",153.1367,-27.8382
4207,"LOGAN VILLAGE",QLD,,"Delivery Area",153.1169,-27.7892
4207,LUSCOMBE,QLD,,"Delivery Area",153.2082,-27.7878
4207,"MOUNT WARREN PARK",QLD,,"Delivery Area",153.2051,-27.7307
4207,STAPYLTON,QLD,,"Delivery Area",153.2414,-27.7326
4207,STEIGLITZ,QLD,,"Delivery Area",153.3432,-27.7398
4207,WINDAROO,QLD,,"Delivery Area",153.1936,-27.7458
4207,WOLFFDENE,QLD,,"Delivery Area",153.1727,-27.7836
4207,WOONGOOLBA,QLD,,"Delivery Area",153.3206,-27.7357
4207,YARRABILBA,QLD,,"Delivery Area",153.1174,-27.8158
4207,YATALA,QLD,,"Delivery Area",153.2167,-27.7514
4207,"YATALA DC",QLD,"PO BOXES","Delivery Area",,
4208,GILBERTON,QLD,"GOLD COAST COUNCIL","Delivery Area",153.2711,-27.7401
4208,"JACOBS WELL",QLD,,"Delivery Area",153.3553,-27.7826
4208,KINGSHOLME,QLD,,"Delivery Area",153.2328,-27.8282
4208,NORWELL,QLD,,"Delivery Area",153.3082,-27.7775
4208,ORMEAU,QLD,,"Delivery Area",153.2520,-27.7748
4208,"ORMEAU HILLS",QLD,,"Delivery Area",153.2337,-27.8006
4209,COOMERA,QLD,,"Delivery Area",153.3296,-27.8487
4209,PIMPAMA,QLD,,"Delivery Area",153.3190,-27.8111
4209,"UPPER COOMERA",QLD,,"Delivery Area",153.2828,-27.8801
4209,"WILLOW VALE",QLD,,"Delivery Area",153.2612,-27.8488
4210,GUANABA,QLD,,"Delivery Area",153.2369,-27.9382
4210,MAUDSLAND,QLD,,"Delivery Area",153.2793,-27.9408
4210,OXENFORD,QLD,,"Delivery Area",153.3032,-27.9047
4210,"STUDIO VILLAGE",QLD,,"Delivery Area",,
4210,WONGAWALLAN,QLD,,"Delivery Area",153.2313,-27.8866
4211,ADVANCETOWN,QLD,,"Delivery Area",153.2711,-28.0657
4211,BEECHMONT,QLD,,"Delivery Area",153.1932,-28.1311
4211,"BINNA BURRA",QLD,,"Delivery Area",153.1816,-28.1986
4211,CARRARA,QLD,,"Delivery Area",153.3690,-28.0204
4211,CLAGIRABA,QLD,,"Delivery Area",153.2447,-27.9842
4211,GAVEN,QLD,,"Delivery Area",153.3353,-27.9570
4211,GILSTON,QLD,,"Delivery Area",153.3128,-28.0289
4211,"HIGHLAND PARK",QLD,,"Delivery Area",153.3331,-28.0145
4211,"LOWER BEECHMONT",QLD,,"Delivery Area",153.2374,-28.0494
4211,"MOUNT NATHAN",QLD,,"Delivery Area",153.2731,-27.9807
4211,"NATURAL BRIDGE",QLD,,"Delivery Area",153.2247,-28.2264
4211,NERANG,QLD,,"Delivery Area",153.3124,-27.9775
4211,"NERANG DC",QLD,"PO BOXES","Delivery Area",,
4211,"NUMINBAH VALLEY",QLD,,"Delivery Area",153.2438,-28.1374
4211,"PACIFIC PINES",QLD,,"Delivery Area",153.3136,-27.9401
4211,"SOUTHERN LAMINGTON",QLD,,"Delivery Area",153.1298,-28.2944
4212,HELENSVALE,QLD,,"Delivery Area",153.3349,-27.9087
4212,"HELENSVALE TOWN CENTRE",QLD,"PO BOXES","Delivery Area",,
4212,"HOPE ISLAND",QLD,,"Delivery Area",153.3598,-27.8675
4212,"SANCTUARY COVE",QLD,"PO BOXES","Delivery Area",,
4213,AUSTINVILLE,QLD,,"Delivery Area",153.3113,-28.1615
4213,BONOGIN,QLD,,"Delivery Area",153.3554,-28.1449
4213,MUDGEERABA,QLD,,"Delivery Area",153.3587,-28.0831
4213,NERANWOOD,QLD,,"Delivery Area",153.3122,-28.1186
4213,SPRINGBROOK,QLD,,"Delivery Area",153.2774,-28.1884
4213,TALLAI,QLD,,"Delivery Area",153.3266,-28.0624
4213,WORONGARY,QLD,,"Delivery Area",153.3331,-28.0411
4214,ARUNDEL,QLD,,"Delivery Area",153.3643,-27.9402
4214,"ARUNDEL DC",QLD,"PO BOXES","Delivery Area",,
4214,ASHMORE,QLD,,"Delivery Area",153.3724,-27.9880
4214,"ASHMORE CITY",QLD,"PO BOXES","Delivery Area",,
4214,MOLENDINAR,QLD,,"Delivery Area",153.3623,-27.9737
4214,PARKWOOD,QLD,,"Delivery Area",153.3656,-27.9547
4215,"AUSTRALIA FAIR",QLD,"PO BOXES","Delivery Area",,
4215,"CHIRN PARK",QLD,"PO BOXES","Delivery Area",,
4215,LABRADOR,QLD,,"Delivery Area",153.4008,-27.9456
4215,SOUTHPORT,QLD,,"Delivery Area",153.4010,-27.9748
4215,"SOUTHPORT BC",QLD,"PO BOXES","Delivery Area",,
4215,"SOUTHPORT PARK",QLD,"PO BOXES","Delivery Area",,
4216,"BIGGERA WATERS",QLD,,"Delivery Area",153.3919,-27.9304
4216,COOMBABAH,QLD,,"Delivery Area",153.3691,-27.9102
4216,HOLLYWELL,QLD,,"Delivery Area",153.3998,-27.8956
4216,"PARADISE POINT",QLD,,"Delivery Area",153.3946,-27.8790
4216,"RUNAWAY BAY",QLD,,"Delivery Area",153.4010,-27.9126
4216,"SOUTH STRADBROKE",QLD,,"Delivery Area",153.4261,-27.8374
4217,BENOWA,QLD,,"Delivery Area",153.3879,-28.0106
4217,BUNDALL,QLD,,"Delivery Area",153.4058,-28.0091
4217,"BUNDALL DC",QLD,"PO BOXES","Delivery Area",,
4217,"CHEVRON ISLAND",QLD,"PO BOXES","Delivery Area",,
4217,"GOLD COAST MC",QLD,,"Delivery Area",,
4217,"ISLE OF CAPRI",QLD,"PO BOXES","Delivery Area",,
4217,"MAIN BEACH",QLD,,"Delivery Area",153.4214,-27.9507
4217,"SURFERS PARADISE",QLD,,"Delivery Area",153.4224,-27.9990
4218,BROADBEACH,QLD,,"Delivery Area",153.4304,-28.0270
4218,"BROADBEACH WATERS",QLD,,"Delivery Area",153.4168,-28.0272
4218,"MERMAID BEACH",QLD,,"Delivery Area",153.4369,-28.0477
4218,"MERMAID WATERS",QLD,,"Delivery Area",153.4220,-28.0514
4218,"NOBBY BEACH",QLD,"PO BOXES","Delivery Area",,
4218,"PACIFIC FAIR",QLD,"PO BOXES","Delivery Area",,
4218,"Q SUPERCENTRE",QLD,"PO BOXES","Delivery Area",,
4219,"WEST BURLEIGH",QLD,"PO BOXES","Post Office Boxes",,
4220,"BURLEIGH DC",QLD,"PO BOXES","Delivery Area",,
4220,"BURLEIGH HEADS",QLD,"GOLD COAST COUNCIL","Delivery Area",153.4318,-28.1107
4220,"BURLEIGH TOWN",QLD,"PO BOXES","Delivery Area",,
4220,"BURLEIGH WATERS",QLD,"GOLD COAST COUNCIL","Delivery Area",153.4327,-28.0885
4220,MIAMI,QLD,,"Delivery Area",153.4350,-28.0690
4221,ELANORA,QLD,,"Delivery Area",153.4514,-28.1298
4221,"PALM BEACH",QLD,,"Delivery Area",153.4585,-28.1155
4222,"GRIFFITH UNIVERSITY",QLD,"PO BOXES","Post Office Boxes",,
4223,CURRUMBIN,QLD,,"Delivery Area",153.4825,-28.1378
4223,"CURRUMBIN VALLEY",QLD,,"Delivery Area",153.3975,-28.2044
4223,"CURRUMBIN WATERS",QLD,,"Delivery Area",153.4608,-28.1573
4224,TUGUN,QLD,,"Delivery Area",153.4904,-28.1488
4225,BILINGA,QLD,,"Delivery Area",153.5045,-28.1606
4225,COOLANGATTA,QLD,,"Delivery Area",153.5305,-28.1700
4226,"CLEAR ISLAND WATERS",QLD,,"Delivery Area",153.3973,-28.0437
4226,MERRIMAC,QLD,,"Delivery Area",153.3733,-28.0499
4226,ROBINA,QLD,,"Delivery Area",153.3918,-28.0712
4226,"ROBINA DC",QLD,,"Delivery Area",,
4227,"REEDY CREEK",QLD,,"Delivery Area",153.3970,-28.1122
4227,"VARSITY LAKES",QLD,,"Delivery Area",153.4094,-28.0897
4228,TALLEBUDGERA,QLD,,"Delivery Area",153.4226,-28.1492
4228,"TALLEBUDGERA VALLEY",QLD,,"Delivery Area",153.3631,-28.1829
4230,"ROBINA TOWN CENTRE",QLD,"PO BOXES","Post Office Boxes",,
4270,TAMBORINE,QLD,,"Delivery Area",153.1405,-27.8680
4271,"EAGLE HEIGHTS",QLD,"PO BOXES","Post Office Boxes",,
4272,"NORTH TAMBORINE",QLD,"PO BOXES","Delivery Area",,
4272,"TAMBORINE MOUNTAIN",QLD,,"Delivery Area",153.1913,-27.9448
4275,BENOBBLE,QLD,,"Delivery Area",153.1594,-27.9907
4275,BIDDADDABA,QLD,,"Delivery Area",153.1085,-27.9945
4275,BOYLAND,QLD,,"Delivery Area",153.1277,-27.9359
4275,CANUNGRA,QLD,,"Delivery Area",153.1421,-28.0382
4275,"FERNY GLEN",QLD,,"Delivery Area",153.1568,-28.0751
4275,"FLYING FOX",QLD,,"Delivery Area",153.1706,-28.0974
4275,ILLINBAH,QLD,,"Delivery Area",153.1525,-28.1286
4275,O'REILLY,QLD,,"Delivery Area",153.1281,-28.2096
4275,SARABAH,QLD,,"Delivery Area",153.1201,-28.1179
4275,WITHEREN,QLD,,"Delivery Area",153.1973,-28.0362
4275,WONGLEPONG,QLD,,"Delivery Area",153.1603,-27.9702
4280,FLAGSTONE,QLD,,"Delivery Area",152.9522,-27.8078
4280,GLENLOGAN,QLD,,"Delivery Area",153.0033,-27.8342
4280,JIMBOOMBA,QLD,,"Delivery Area",153.0429,-27.8387
4280,"NORTH MACLEAN",QLD,,"Delivery Area",152.9987,-27.7664
4280,RIVERBEND,QLD,,"Delivery Area",152.9653,-27.8294
4280,"SOUTH MACLEAN",QLD,,"Delivery Area",153.0006,-27.7974
4280,STOCKLEIGH,QLD,,"Delivery Area",153.0693,-27.7719
4285,ALLENVIEW,QLD,,"Delivery Area",152.9161,-27.9118
4285,BEAUDESERT,QLD,,"Delivery Area",153.0021,-27.9890
4285,BIRNAM,QLD,"SCENIC RIM COUNCIL","Delivery Area",153.0586,-27.9485
4285,BROMELTON,QLD,,"Delivery Area",152.8738,-27.9878
4285,CAINBABLE,QLD,,"Delivery Area",153.0970,-28.1464
4285,"CEDAR GROVE",QLD,,"Delivery Area",152.9753,-27.8598
4285,"CEDAR VALE",QLD,,"Delivery Area",153.0129,-27.8798
4285,"CHINGHEE CREEK",QLD,,"Delivery Area",152.9815,-28.2847
4285,"CHRISTMAS CREEK",QLD,,"Delivery Area",152.9897,-28.1794
4285,CRYNA,QLD,,"Delivery Area",152.9862,-28.0350
4285,DARLINGTON,QLD,,"Delivery Area",153.0663,-28.2361
4285,"FLINDERS LAKES",QLD,,"Delivery Area",152.8882,-27.8273
4285,GLENEAGLE,QLD,,"Delivery Area",152.9620,-27.9404
4285,HILLVIEW,QLD,,"Delivery Area",153.0225,-28.2298
4285,INNISPLAIN,QLD,,"Delivery Area",152.9055,-28.1811
4285,JOSEPHVILLE,QLD,,"Delivery Area",152.9009,-28.0334
4285,KAGARU,QLD,,"Delivery Area",152.9167,-27.8584
4285,KERRY,QLD,,"Delivery Area",153.0337,-28.1376
4285,"KNAPP CREEK",QLD,,"Delivery Area",152.8101,-28.1275
4285,KOORALBYN,QLD,,"Delivery Area",152.8208,-28.0724
4285,LAMINGTON,QLD,,"Delivery Area",153.0244,-28.2751
4285,LARAVALE,QLD,,"Delivery Area",152.9348,-28.0878
4285,"MONARCH GLEN",QLD,,"Delivery Area",152.9197,-27.8148
4285,"MOUNT GIPPS",QLD,,"Delivery Area",153.0087,-28.3222
4285,MUNDOOLUN,QLD,,"Delivery Area",153.0710,-27.8973
4285,NINDOOINBAH,QLD,,"Delivery Area",153.0726,-28.0624
4285,"OAKY CREEK",QLD,,"Delivery Area",152.9453,-28.2027
4285,TABOOBA,QLD,,"Delivery Area",152.9700,-28.1359
4285,TABRAGALBA,QLD,,"Delivery Area",153.0664,-28.0009
4285,TAMROOKUM,QLD,,"Delivery Area",152.9137,-28.1287
4285,"TAMROOKUM CREEK",QLD,,"Delivery Area",152.8415,-28.1699
4285,UNDULLAH,QLD,,"Delivery Area",152.8457,-27.8486
4285,VERESDALE,QLD,,"Delivery Area",152.9929,-27.9121
4285,"VERESDALE SCRUB",QLD,,"Delivery Area",153.0162,-27.9179
4285,WOODHILL,QLD,,"Delivery Area",152.9721,-27.8863
4287,"BARNEY VIEW",QLD,,"Delivery Area",152.7643,-28.2388
4287,"MOUNT BARNEY",QLD,,"Delivery Area",152.7071,-28.2776
4287,"MOUNT LINDESAY",QLD,,"Delivery Area",152.7335,-28.3305
4287,"PALEN CREEK",QLD,,"Delivery Area",152.8070,-28.3048
4287,RATHDOWNEY,QLD,,"Delivery Area",152.8009,-28.1910
4287,"RUNNING CREEK",QLD,,"Delivery Area",152.9089,-28.2685
4300,"AUGUSTINE HEIGHTS",QLD,,"Delivery Area",152.8829,-27.6580
4300,"BELLBIRD PARK",QLD,,"Delivery Area",152.8848,-27.6386
4300,BROOKWATER,QLD,,"Delivery Area",152.8951,-27.6578
4300,CAMIRA,QLD,,"Delivery Area",152.9200,-27.6363
4300,"CAROLE PARK",QLD,,"Delivery Area",152.9287,-27.6215
4300,GAILES,QLD,,"Delivery Area",152.9140,-27.6091
4300,GOODNA,QLD,,"Delivery Area",152.8927,-27.6088
4300,"SPRING MOUNTAIN",QLD,,"Delivery Area",152.8857,-27.7001
4300,SPRINGFIELD,QLD,"IPSWICH COUNCIL","Delivery Area",152.9091,-27.6556
4300,"SPRINGFIELD CENTRAL",QLD,,"Delivery Area",152.9032,-27.6797
4300,"SPRINGFIELD LAKES",QLD,,"Delivery Area",152.9128,-27.6977
4301,"COLLINGWOOD PARK",QLD,,"Delivery Area",152.8563,-27.6225
4301,REDBANK,QLD,,"Delivery Area",152.8732,-27.6026
4301,"REDBANK PLAINS",QLD,,"Delivery Area",152.8520,-27.6518
4303,DINMORE,QLD,,"Delivery Area",152.8341,-27.5965
4303,"NEW CHUM",QLD,,"Delivery Area",152.8306,-27.6171
4303,RIVERVIEW,QLD,,"Delivery Area",152.8474,-27.5928
4304,BLACKSTONE,QLD,,"Delivery Area",152.8017,-27.6310
4304,BOOVAL,QLD,,"Delivery Area",152.7923,-27.6137
4304,"BOOVAL FAIR",QLD,"PO BOXES","Delivery Area",,
4304,BUNDAMBA,QLD,,"Delivery Area",152.8091,-27.6023
4304,"EBBW VALE",QLD,,"Delivery Area",152.8252,-27.6078
4304,"NORTH BOOVAL",QLD,,"Delivery Area",152.7881,-27.5974
4304,SILKSTONE,QLD,,"Delivery Area",152.7881,-27.6231
4305,"BASIN POCKET",QLD,,"Delivery Area",152.7703,-27.6013
4305,BRASSALL,QLD,,"Delivery Area",152.7365,-27.5916
4305,BREMER,QLD,,"Delivery Area",,
4305,CHURCHILL,QLD,,"Delivery Area",152.7513,-27.6398
4305,COALFALLS,QLD,,"Delivery Area",152.7433,-27.6065
4305,"EAST IPSWICH",QLD,,"Delivery Area",152.7760,-27.6065
4305,"EASTERN HEIGHTS",QLD,,"Delivery Area",152.7769,-27.6260
4305,"FLINDERS VIEW",QLD,,"Delivery Area",152.7811,-27.6516
4305,IPSWICH,QLD,,"Delivery Area",152.7599,-27.6232
4305,LEICHHARDT,QLD,,"Delivery Area",152.7352,-27.6230
4305,"LIMESTONE RIDGES",QLD,,"Delivery Area",152.7248,-27.8339
4305,"MOORES POCKET",QLD,,"Delivery Area",152.7828,-27.5989
4305,NEWTOWN,QLD,"IPSWICH COUNCIL","Delivery Area",152.7755,-27.6164
4305,"NORTH IPSWICH",QLD,,"Delivery Area",152.7608,-27.5938
4305,"NORTH TIVOLI",QLD,,"Delivery Area",152.7896,-27.5800
4305,"ONE MILE",QLD,,"Delivery Area",152.7410,-27.6346
4305,RACEVIEW,QLD,,"Delivery Area",152.7731,-27.6380
4305,"SADLIERS CROSSING",QLD,,"Delivery Area",152.7453,-27.6141
4305,TIVOLI,QLD,,"Delivery Area",152.7758,-27.5864
4305,"WEST IPSWICH",QLD,,"Delivery Area",152.7490,-27.6202
4305,WOODEND,QLD,,"Delivery Area",152.7531,-27.6047
4305,WULKURAKA,QLD,,"Delivery Area",152.7218,-27.6143
4305,YAMANTO,QLD,,"Delivery Area",152.7428,-27.6496
4306,AMBERLEY,QLD,,"Delivery Area",152.6980,-27.6303
4306,"BANKS CREEK",QLD,,"Delivery Area",152.7199,-27.4013
4306,"BARELLAN POINT",QLD,,"Delivery Area",152.8446,-27.5718
4306,BLACKSOIL,QLD,,"Delivery Area",152.7064,-27.5777
4306,BORALLON,QLD,,"Delivery Area",152.7029,-27.4996
4306,CHUWAR,QLD,,"Delivery Area",152.7762,-27.5558
4306,"DEEBING HEIGHTS",QLD,,"Delivery Area",152.7620,-27.6849
4306,DUNDAS,QLD,,"Delivery Area",152.6728,-27.2821
4306,"ENGLAND CREEK",QLD,,"Delivery Area",152.7083,-27.3604
4306,"FAIRNEY VIEW",QLD,,"Delivery Area",152.6524,-27.4844
4306,FERNVALE,QLD,,"Delivery Area",152.6596,-27.4561
4306,"GLAMORGAN VALE",QLD,,"Delivery Area",152.6192,-27.5108
4306,GOOLMAN,QLD,,"Delivery Area",152.7678,-27.7315
4306,HAIGSLEA,QLD,,"Delivery Area",152.6326,-27.5606
4306,IRONBARK,QLD,,"Delivery Area",152.6742,-27.5563
4306,KARALEE,QLD,,"Delivery Area",152.8253,-27.5586
4306,"KARANA DOWNS",QLD,,"Delivery Area",152.8233,-27.5427
4306,KARRABIN,QLD,,"Delivery Area",152.7037,-27.5961
4306,KHOLO,QLD,,"Delivery Area",152.7874,-27.5057
4306,"LAKE MANCHESTER",QLD,,"Delivery Area",152.7576,-27.4386
4306,"LARK HILL",QLD,,"Delivery Area",152.5930,-27.5246
4306,"MOUNT CROSBY",QLD,,"Delivery Area",152.7905,-27.5324
4306,"MOUNT MARROW",QLD,,"Delivery Area",152.6187,-27.5978
4306,MUIRLEA,QLD,,"Delivery Area",152.7352,-27.5692
4306,"PEAK CROSSING",QLD,,"Delivery Area",152.7488,-27.7858
4306,"PINE MOUNTAIN",QLD,,"Delivery Area",152.7113,-27.5351
4306,PURGA,QLD,,"Delivery Area",152.7129,-27.6980
4306,RIPLEY,QLD,,"Delivery Area",152.7793,-27.6720
4306,"SOUTH RIPLEY",QLD,,"Delivery Area",152.8183,-27.7215
4306,"SPLIT YARD CREEK",QLD,,"Delivery Area",152.6535,-27.3772
4306,SWANBANK,QLD,,"Delivery Area",152.8195,-27.6611
4306,THAGOONA,QLD,,"Delivery Area",152.6314,-27.6268
4306,VERNOR,QLD,,"Delivery Area",152.6175,-27.4701
4306,WALLOON,QLD,,"Delivery Area",152.6640,-27.6064
4306,WANORA,QLD,,"Delivery Area",152.6683,-27.5175
4306,WASHPOOL,QLD,,"Delivery Area",152.7668,-27.8372
4306,"WHITE ROCK",QLD,"IPSWICH COUNCIL","Delivery Area",152.8506,-27.6951
4306,WILLOWBANK,QLD,,"Delivery Area",152.6746,-27.6818
4306,"WIVENHOE POCKET",QLD,,"Delivery Area",152.6214,-27.4287
4307,COLEYVILLE,QLD,,"Delivery Area",152.5727,-27.8035
4307,HARRISVILLE,QLD,,"Delivery Area",152.6740,-27.8097
4307,MUTDAPILLY,QLD,,"Delivery Area",152.6589,-27.7450
4307,RADFORD,QLD,,"Delivery Area",152.6300,-27.8502
4307,SILVERDALE,QLD,,"Delivery Area",152.5892,-27.8881
4307,"WARRILL VIEW",QLD,,"Delivery Area",152.6063,-27.8276
4307,"WILSONS PLAINS",QLD,,"Delivery Area",152.6590,-27.8415
4309,ARATULA,QLD,,"Delivery Area",152.5384,-27.9840
4309,CHARLWOOD,QLD,,"Delivery Area",152.5772,-28.0088
4309,CLUMBER,QLD,,"Delivery Area",152.4546,-28.0792
4309,FASSIFERN,QLD,,"Delivery Area",152.5889,-27.9560
4309,"FASSIFERN VALLEY",QLD,,"Delivery Area",152.6071,-27.9720
4309,FRAZERVIEW,QLD,,"Delivery Area",152.5305,-27.9373
4309,KALBAR,QLD,,"Delivery Area",152.6109,-27.9386
4309,"KENTS LAGOON",QLD,,"Delivery Area",152.6232,-27.9015
4309,KULGUN,QLD,,"Delivery Area",152.6830,-27.9304
4309,MILORA,QLD,,"Delivery Area",152.6901,-27.8476
4309,MOOGERAH,QLD,,"Delivery Area",152.5061,-28.1044
4309,MORWINCHA,QLD,,"Delivery Area",152.5798,-27.9700
4309,"MOUNT EDWARDS",QLD,,"Delivery Area",152.5249,-28.0164
4309,MUNBILLA,QLD,,"Delivery Area",152.6530,-27.8837
