BROOMEHILL VILLAGE,WA,6318,-33.8495,117.6385
BROOMEHILL WEST,WA,6318,-33.8805,117.4874
BROOMFIELD,VIC,3364,-37.3847,143.905
BROOMS HEAD,NSW,2463,-29.6159,153.2919
BROOWEENA,QLD,4620,-25.5796,152.2514
BROUGHAMS GATE,NSW,2880,-30.9387,141.3057
BROUGHTON,NSW,2535,-34.7563,150.7268
BROUGHTON,VIC,3418,-36.1515,141.3166
BROUGHTON,QLD,4820,-20.0963,146.3645
BROUGHTON RIVER VALLEY,SA,5454,-33.5541,138.5742
BROUGHTON VALE,NSW,2535,-34.739,150.7055
BROUGHTON VILLAGE,NSW,2534,-34.7458,150.7528
BROULEE,NSW,2537,-35.8558,150.156
BROVINIA,QLD,4626,-25.885,151.1367
BROWN BEACH,SA,5222,-35.7971,137.8475
BROWN HILL,VIC,3350,-37.5471,143.9154
BROWN HILL,WA,6431,-30.7597,121.527
BROWN HILL CREEK,SA,5062,-34.984,138.6455
BROWN RANGE,WA,6701,-24.8815,113.7203
BROWNLOW,SA,5374,-34.2263,139.3404
BROWNLOW HILL,NSW,2570,-34.042,150.6434
BROWNLOW KI,SA,5223,-35.6728,137.604
BROWNS CREEK,NSW,2799,-33.5363,149.1555
BROWNS MOUNTAIN,NSW,2540,-34.791,150.5293
BROWNS PLAINS,VIC,3685,-36.0362,146.6208
BROWNS PLAINS,QLD,4118,-27.6631,153.0514
BROWNSVILLE,NSW,2530,-34.4826,150.8119
BROXBURN,QLD,4356,-27.724,151.6969
BRUARONG,VIC,3749,-36.4202,146.8706
BRUCE,ACT,2617,-35.2455,149.0933
BRUCE,SA,5433,-32.4753,138.2019
BRUCE ROCK,WA,6418,-31.86,118.1423
BRUCEDALE,NSW,2650,-35.0183,147.4262
BRUCKNELL,VIC,3268,-38.4594,142.9039
BRUIE PLAINS,NSW,2875,-32.8263,147.8803
BRUINBUN,NSW,2795,-33.1192,149.4881
BRUKUNGA,SA,5252,-35.0096,138.9481
BRUMBY,VIC,3885,-37.0193,148.0396
BRUMBY PLAINS,NSW,2476,-28.463,152.6567
BRUNDEE,NSW,2540,-34.8935,150.6567
BRUNDEE SWAMP NATURE RESERVE,NSW,2540,-34.92165397,150.653447
BRUNGLE,NSW,2722,-35.1492,148.2253
BRUNGLE CREEK,NSW,2722,-35.1575,148.2908
BRUNKERVILLE,NSW,2323,-32.9533,151.4949
BRUNSWICK,VIC,3056,-37.7668,144.9628
BRUNSWICK,WA,6224,-33.2211,115.8481
BRUNSWICK EAST,VIC,3057,-37.7673,144.9785
BRUNSWICK HEADS,NSW,2483,-28.5587,153.5446
BRUNSWICK LOWER,VIC,3056,0,0
BRUNSWICK NORTH,VIC,3056,0,0
BRUNSWICK SOUTH,VIC,3055,0,0
BRUNSWICK WEST,VIC,3055,-37.7641,144.9402
BRUSH CREEK,QLD,4387,-28.591,151.1369
BRUSHGROVE,NSW,2460,-29.56,153.0895
BRUSHY CREEK,NSW,2365,-30.1838,151.5183
BRUTHEN,VIC,3885,-37.7076,147.8536
BRYDEN,QLD,4312,-27.254,152.5894
BRYMAROO,QLD,4403,-27.2289,151.6112
BUANGLA,NSW,2540,-34.8707,150.3956
BUANGOR,VIC,3375,-37.3736,143.1644
BUARABA,QLD,4311,-27.3746,152.2917
BUARABA SOUTH,QLD,4311,-27.4203,152.2466
BUCASIA,QLD,4750,-21.0358,149.1504
BUCCA,NSW,2450,-30.1317,153.0903
BUCCA,QLD,4670,-24.863,152.1009
BUCCA WAUKA,NSW,2429,-32.104,152.1516
BUCCAN,QLD,4207,-27.7421,153.1391
BUCCARUMBI,NSW,2460,-29.816,152.6084
BUCHAN,VIC,3885,-37.4235,148.1032
BUCHAN POINT,QLD,4871,-16.73651625,145.6616992
BUCHAN SOUTH,VIC,3885,-37.547,148.0785
BUCHANAN,NT,0852,-17.7056,129.7154
BUCHANAN,NSW,2323,-32.828,151.531
BUCHANAN,SA,5374,-34.2111,139.0074
BUCHANAN,QLD,4816,0,0
BUCHFELDE,SA,5118,-34.6077,138.7073
BUCKAJO,NSW,2550,-36.6918,149.7548
BUCKAROO,NSW,2850,-32.5649,149.6602
BUCKENBOWRA,NSW,2536,-35.6525,149.9815
BUCKENDERRA,NSW,2630,-36.1566,148.7134
BUCKENDOON,NSW,2472,-29.0374,153.3452
BUCKETTY,NSW,2250,-33.103,151.1357
BUCKINGHAM,QLD,4825,-22.1241,139.3815
BUCKINGHAM,SA,5270,-36.3372,140.5719
BUCKINGHAM,WA,6225,-33.3575,116.3404
BUCKLAND,VIC,3740,-36.8571,146.887
BUCKLAND,QLD,4722,-24.566,147.5759
BUCKLAND,WA,6401,-31.5402,116.6229
BUCKLAND,TAS,7190,-42.5612,147.7365
BUCKLAND PARK,SA,5120,-34.6967,138.4887
BUCKLEBOO,SA,5641,-32.7761,135.9776
BUCKLEY,VIC,3240,-38.2199,144.0915
BUCKLEY SWAMP,VIC,3301,-37.8565,142.0792
BUCKRA BENDINNI,NSW,2449,-30.6458,152.6859
BUCKRA BENDINNI STATE FOREST,NSW,2449,0,0
BUCKRABANYULE,VIC,3525,-36.265,143.5339
BUDAWANG,NSW,2622,-35.3893,150.0512
BUDDABADAH,NSW,2825,-31.9423,147.1849
BUDDEN,NSW,2849,-32.5165,150.0607
BUDDEROO,NSW,2535,-34.6806,150.6541
BUDDEROO NATIONAL PARK,NSW,2535,-34.66143209,150.6494135
BUDDINA,QLD,4575,-26.6979,153.1326
BUDDONG,NSW,2720,-35.657,148.2375
BUDERIM,QLD,4556,-26.6879,153.0685
BUDGEE,QLD,4359,-27.7892,152.0148
BUDGEE BUDGEE,NSW,2850,-32.5171,149.6684
BUDGEE BUDGEE,VIC,3862,-37.5491,147.0905
BUDGEREE,VIC,3870,-38.4193,146.3599
BUDGERUM EAST,VIC,3579,-35.7711,143.6523
BUDGEWOI,NSW,2262,-33.2395,151.567
BUDGEWOI PENINSULA,NSW,2262,-33.2156,151.5866
BUDGONG,NSW,2577,-34.8013,150.4697
BUFF POINT,NSW,2262,-33.232,151.5365
BUFFALO,VIC,3958,-38.6765,146.0034
BUFFALO CREEK,NT,0812,-12.3481,130.9177
BUFFALO RIVER,VIC,3737,-36.6789,146.6482
BUFFER CREEK,NSW,2454,-30.38401974,152.8434581
BUGALDIE,NSW,2357,-31.1586,149.1392
BUGLE HUT,SA,5311,-34.4069,140.7397
BUGLE RANGES,SA,5251,-35.1357,138.8822
BUILYAN,QLD,4680,-24.53081846,151.3881143
BUKALI,QLD,4630,-24.8181,151.1636
BUKALONG,NSW,2632,-36.7995,149.2132
BUKKULLA,NSW,2360,-29.5223,151.1059
BULAHDELAH,NSW,2423,-32.3887,152.1635
BULART,VIC,3314,-37.5845,141.9175
BULDAH,VIC,3890,-37.2384,149.124
BULEE,NSW,2622,-35.0232,150.1416
BULGA,NSW,2330,-32.6364,150.9901
BULGA,VIC,3586,-35.3045,143.351
BULGA FOREST,NSW,2429,-31.6119,152.1902
BULGANA,VIC,3377,-37.1362,142.9953
BULGARRA,WA,6714,-20.7257,116.8585
BULGARY,NSW,2650,-35.0255,146.9508
BULGUN,QLD,4854,-17.8934,145.9304
BULGUNNIA,SA,5719,-30.1897,134.7096
BULIMBA,QLD,4171,-27.449,153.0604
BULL CREEK,SA,5157,-35.2324,138.7644
BULL CREEK,WA,6149,-32.0556,115.8621
BULLA,NSW,2835,-32.0329,144.4398
BULLA,VIC,3428,-37.6297,144.8031
BULLA CREEK,NSW,2594,-34.1079,148.2613
BULLABULLING,WA,6429,-30.9898,120.8852
BULLABURRA,NSW,2784,-33.7277,150.4092
BULLAGREEN,NSW,2824,-31.3313,148.0486
BULLAHARRE,VIC,3266,-38.3492,143.1391
BULLARAH,NSW,2400,-29.4125,149.1319
BULLARING,WA,6373,-32.5088,117.7572
BULLAROOK,VIC,3352,-37.5109,144.0046
BULLARTO,VIC,3461,-37.3815,144.2206
BULLARTO SOUTH,VIC,3461,-37.4228,144.2176
BULLATALE,NSW,2710,-35.72,145.0723
BULLAWA CREEK,NSW,2390,-30.2518,150.0223
BULLCAMP,QLD,4615,-26.6014,152.0987
BULLDOG,NSW,2469,-29.0324,152.4913
BULLEEN,VIC,3105,-37.7663,145.0857
BULLENGAROOK,VIC,3437,-37.4606,144.5041
BULLER,WA,6532,-28.6506,114.6199
BULLERINGA,QLD,4871,-17.6138,143.8893
BULLFINCH,WA,6484,-30.8805,119.1191
BULLI,NSW,2516,-34.3268,150.9007
BULLI CREEK,QLD,4357,-28.0058,150.8629
BULLIAC,NSW,2422,-31.922,152.0203
BULLIO,NSW,2575,-34.3309,150.1586
BULLIOH,VIC,3700,-36.1756,147.3584
BULLOCK HILLS,WA,6317,-33.4339,117.6947
BULLOCKS FLAT,NSW,2627,-36.4448,148.4369
BULLOO CREEK,SA,5440,-32.1385,140.4885
BULLOO DOWNS,QLD,4492,-28.5295,143.0518
BULLSBROOK,WA,6084,-31.6727,116.0368
BULLUMWAAL,VIC,3875,-37.6421,147.5822
BULLYARD,QLD,4671,-24.9416,152.0426
BULMAN WEEMOL,NT,0852,-13.6543,134.3135
BULN BULN,VIC,3821,-38.0927,145.9488
BULN BULN EAST,VIC,3821,-38.0759,146.0142
BULONG,WA,6431,-30.7416,121.9612
BULWER,QLD,4025,-27.079,153.3692
BULYEE,WA,6306,-32.3137,117.5128
BULYEROI,NSW,2387,-29.7998,149.14
BUMBALDRY,NSW,2794,-33.8676,148.4125
BUMBALONG,NSW,2626,-35.8529,149.0989
BUMBERRAH,VIC,3902,-37.793,147.8318
BUMBERRY,NSW,2870,-33.1571,148.517
BUMBUNGA,SA,5520,-33.9105,138.2262
BUNBARTHA,VIC,3634,-36.2251,145.3241
BUNBURRA,QLD,4310,-28.0634,152.689
BUNBURY,SA,5266,-36.1597,139.9653
BUNBURY,WA,6230,-33.3276,115.6422
BUNDABAH,NSW,2324,-32.6704,152.0637
BUNDABERG,QLD,4670,0,0
BUNDABERG CENTRAL,QLD,4670,-24.8676,152.3506
BUNDABERG DC,QLD,4670,-24.86587295,152.3489418
BUNDABERG EAST,QLD,4670,-24.8591,152.3738
BUNDABERG NORTH,QLD,4670,-24.8451,152.3487
BUNDABERG SOUTH,QLD,4670,-24.8723,152.3619
BUNDABERG WEST,QLD,4670,-24.872,152.3372
BUNDAGEN,NSW,2454,-30.4217,153.0615
BUNDALAGUAH,VIC,3851,-38.0243,147.009
BUNDALEER GARDENS,SA,5491,-33.3453,138.5435
BUNDALEER NORTH,SA,5491,-33.272,138.5977
BUNDALL,QLD,4217,-28.0091,153.4058
BUNDALL DC,QLD,4217,0,0
BUNDALONG,VIC,3730,-36.0509,146.1285
BUNDALONG SOUTH,VIC,3730,-36.1025,146.1708
BUNDAMBA,QLD,4304,-27.6023,152.8091
BUNDANOON,NSW,2578,-34.6714,150.29
BUNDANOON,WA,6522,-29.2787,115.4845
BUNDARA,VIC,3898,-36.9861,147.3349
BUNDARRA,NSW,2359,-30.0965,151.0043
BUNDEENA,NSW,2230,-34.0849,151.1496
BUNDELLA,NSW,2343,-31.6154,149.977
BUNDEMAR,NSW,2823,-31.8054,148.2277
BUNDEWALLAH,NSW,2535,-34.7507,150.6656
BUNDEY,SA,5320,-33.8874,139.271
BUNDI,QLD,4419,-26.1545,149.5774
BUNDING,VIC,3342,-37.5365,144.1712
BUNDJALUNG,NSW,2473,0,0
BUNDOOK,NSW,2422,-31.896,152.0956
BUNDOORA,VIC,3083,-37.7028,145.056
BUNDOORA,QLD,4723,-22.9736,148.4427
BUNDURE,NSW,2700,-35.1346,145.8902
BUNG BONG,VIC,3465,-37.0954,143.5898
BUNGABA,NSW,2852,-32.1697,149.675
BUNGABAN,QLD,4419,-25.9229,150.1532
BUNGABBEE,NSW,2480,-28.7634,153.1332
BUNGADOO,QLD,4671,-24.9873,152.0821
BUNGADOR,VIC,3260,-38.4279,143.3218
BUNGAL,VIC,3334,-37.7259,144.1267
BUNGALALLY,VIC,3401,-36.7972,142.2579
BUNGALORA,NSW,2486,-28.2493,153.4746
BUNGALOW,QLD,4870,-16.9367,145.7577
BUNGAMA,SA,5540,-33.1995,138.068
BUNGARBY,NSW,2630,-36.6869,149.0458
BUNGAREE,VIC,3352,-37.561,144.0041
BUNGAREE,SA,5464,-33.7457,138.5645
BUNGAREE,TAS,7256,-39.7863,143.9423
BUNGARRIBEE,NSW,2767,-33.7793,150.8638
BUNGAWALBIN,NSW,2469,-29.0975,153.1763
BUNGEET,VIC,3726,-36.277,146.0578
BUNGEET WEST,VIC,3726,-36.3476,146.0044
BUNGENDORE,NSW,2621,-35.296,149.4805
BUNGEROO,SA,5641,-32.7914,136.2084
BUNGEWORGORAI,QLD,4455,-26.4531,148.604
BUNGIL,VIC,3691,-36.0783,147.4022
BUNGIL,QLD,4455,-26.661,148.7685
BUNGONIA,NSW,2580,-34.8785,149.9581
BUNGOWANNAH,NSW,2640,-35.9985,146.763
BUNGULUKE,VIC,3527,-36.0499,143.3694
BUNGUNDARRA,QLD,4703,-23.0444,150.6285
BUNGUNYA,QLD,4494,-28.4551,149.6794
BUNGWAHL,NSW,2423,-32.367,152.4251
BUNICHE,WA,6353,-33.0133,118.7845
BUNINYONG,VIC,3357,-37.6482,143.8932
BUNJIL,WA,6620,-29.6325,116.6033
BUNJURGEN,QLD,4310,-28.0397,152.6182
BUNKERS HILL,VIC,3352,-37.5745,143.7521
BUNNALOO,NSW,2731,-35.8027,144.552
BUNNAN,NSW,2337,-32.0577,150.5789
BUNTINE,WA,6613,-29.9593,116.5612
BUNYA,QLD,4055,-27.3653,152.9367
BUNYA CREEK,QLD,4655,-25.3807,152.8392
BUNYA MOUNTAINS,QLD,4405,-26.8759,151.5695
BUNYAH,NSW,2429,-32.1771,152.1787
BUNYAN,NSW,2630,-36.1483,149.1622
BUNYIP,VIC,3815,-38.102,145.7206
BUNYIP NORTH,VIC,3815,-38.0624,145.7242
BUNYUNG,SA,5417,-33.7982,139.828
BURAGWONDUC,VIC,3858,-37.4859,146.7818
BURAKIN,WA,6467,-30.5451,117.1517
BURAMINYA,WA,6452,-33.0584,122.9895
BURBANK,QLD,4156,-27.5607,153.1613
BURCHER,NSW,2671,-33.4885,147.2325
BURDELL,QLD,4818,-19.2302,146.6982
BURDETT,SA,5253,-35.0299,139.3961
BUREEN,NSW,2328,-32.4729,150.7308
BUREKUP,WA,6227,-33.3272,115.8474
BURGES,WA,6302,-31.8322,116.7665
BURGOWAN,QLD,4659,-25.3656,152.6766
BURKES BRIDGE,VIC,3568,-35.8364,144.3425
BURKES FLAT,VIC,3475,-36.6358,143.5609
BURKETOWN,QLD,4830,-17.8831,139.5955
BURLEIGH,QLD,4822,-20.2812,143.0559
BURLEIGH BC,QLD,4220,-28.10156739,153.4244974
BURLEIGH DC,QLD,4220,0,0
BURLEIGH HEADS,QLD,4220,-28.1107,153.4318
BURLEIGH TOWN,QLD,4220,0,0
BURLEIGH TOWN,QLD,4220,-28.10156739,153.4244974
BURLEIGH WATERS,QLD,4220,-28.0885,153.4327
BURLONG,WA,6401,-31.6699,116.5986
BURMA ROAD,WA,6532,-28.9603,115.0372
BURNBANK,VIC,3371,-37.2402,143.5948
BURNCLUITH,QLD,4413,-26.5803,150.7223
BURNETT CREEK,QLD,4310,-28.2637,152.598
BURNETT HEADS,QLD,4670,-24.7752,152.4016
BURNEWANG,VIC,3558,-36.4714,144.6747
BURNIE,TAS,7320,-41.0548,145.9063
BURNLEY,VIC,3121,-37.8297,145.0164
BURNLEY NORTH,VIC,3121,0,0
BURNS BEACH,WA,6028,-31.7214,115.7212
BURNS CREEK,TAS,7212,-41.4487,147.4799
BURNSFIELD,SA,5520,-33.6821,138.2574
BURNSIDE,VIC,3023,-37.7511,144.7524
BURNSIDE,QLD,4560,-26.6309,152.9411
BURNSIDE,SA,5066,-34.94,138.6672
BURNSIDE,WA,6285,-33.9219,115.0379
BURNSIDE HEIGHTS,VIC,3023,-37.7316,144.7559
BURNT BRIDGE,NSW,2440,-31.1078,152.8062
BURNT YARDS,NSW,2792,-33.5902,149.0271
BURONGA,NSW,2739,-34.157,142.1948
BURPENGARY,QLD,4505,-27.1553,152.9509
BURPENGARY DC,QLD,4505,0,0
BURPENGARY EAST,QLD,4505,-27.1407,153.0064
BURR WELL,SA,5732,-30.455,138.6564
BURRA,NSW,2620,-35.5448,149.2299
BURRA,NSW,2653,-35.8243,148.0892
BURRA,SA,5417,-33.6824,138.9257
BURRA BURRI,QLD,4410,-26.4495,151.0479
BURRA CREEK,NSW,2722,-34.8952,147.9946
BURRA EASTERN DISTRICTS,SA,5417,-33.6419,139.2261
BURRABOI,NSW,2732,-35.3442,144.3579
BURRACOPPIN,WA,6421,-31.4078,118.4444
BURRADOO,NSW,2576,-34.5115,150.4134
BURRAGA,NSW,2795,-33.9055,149.545
BURRAGATE,NSW,2550,-37.0023,149.641
BURRAMBOOT,VIC,3559,-36.5311,144.8203
BURRAMINE,VIC,3730,-36.0112,145.8725
BURRAMINE SOUTH,VIC,3730,-36.07,145.8636
BURRAN ROCK,WA,6490,-31.2595,118.0085
BURRANDANA,NSW,2650,-35.4105,147.3551
BURRANEER,NSW,2230,-34.0642,151.1376
BURRANGONG,NSW,2594,-34.2868,148.2513
BURRAPINE,NSW,2447,-30.7181,152.6427
BURRAR ISLET,QLD,4875,-10.146,142.8205
BURRAWANG,NSW,2577,-34.5783,150.5016
BURRELL CREEK,NSW,2429,-31.9496,152.3013
BURREN JUNCTION,NSW,2386,-30.0444,148.8657
BURRIER,NSW,2540,-34.8778,150.438
BURRILL LAKE,NSW,2539,-35.3865,150.4426
BURRINGBAR,NSW,2483,-28.4195,153.464
BURRINJUCK,NSW,2582,-34.9575,148.6241
BURROWAY,NSW,2821,-32.0518,148.3348
BURROWYE,VIC,3709,-36.0243,147.5408
BURRUM HEADS,QLD,4659,-25.2161,152.6104
BURRUM RIVER,QLD,4659,-25.2698,152.6013
BURRUM TOWN,QLD,4659,-25.3286,152.5863
BURRUMBEET,VIC,3352,-37.4964,143.6278
BURRUMBUTTOCK,NSW,2642,-35.8284,146.793
BURRUNDIE,NT,0822,-13.3898,131.861
BURRUNDULLA,NSW,2850,-32.6316,149.6319
BURRUNGUBUGGE,NSW,2627,-36.2589,148.5254
BURRUNGULE,SA,5291,-37.7881,140.5929
BURRUP,WA,6714,-20.589,116.8039
BURSWOOD,WA,6100,-31.9563,115.894
BURT PLAIN,NT,0872,-23.3892,133.4735
BURTON,QLD,4742,-21.605,148.1183
BURTON,SA,5110,-34.7372,138.6005
BURUA,QLD,4680,-23.9491,151.2088
BURWOOD,NSW,2134,-33.8783,151.1041
BURWOOD,VIC,3125,-37.8485,145.1144
BURWOOD EAST,VIC,3151,-37.8537,145.1475
BURWOOD HEIGHTS,NSW,2136,-33.8893,151.1039
BURWOOD HEIGHTS,VIC,3151,0,0
BURWOOD NORTH,NSW,2134,-33.86946371,151.1060729
BUSBY,NSW,2168,-33.9112,150.8809
BUSBYS FLAT,NSW,2469,-29.0743,152.7756
BUSHELLS RIDGE,NSW,2259,-33.2032,151.4744
BUSHFIELD,VIC,3281,-38.325,142.517
BUSHLAND BEACH,QLD,4818,-19.1997,146.6788
BUSHLEY,QLD,4702,-23.5854,150.2702
BUSHMEAD,WA,6055,-31.9282,116.0298
BUSHY PARK,VIC,3860,-37.8461,147.0201
BUSHY PARK,TAS,7140,-42.7219,146.8706
BUSSELTON,WA,6280,-33.6566,115.3484
BUTCHERS CREEK,QLD,4885,-17.3384,145.6996
BUTCHERS RIDGE,VIC,3885,-37.2561,148.2606
BUTE,SA,5560,-33.8393,137.9992
BUTLER,SA,5605,-34.0816,136.1637
BUTLER,WA,6036,-31.6439,115.7055
BUTLERS GORGE,TAS,7140,-42.2418,146.2542
BUTTABA,NSW,2283,-33.0498,151.5766
BUTTAI,NSW,2323,-32.832,151.5608
BUTTERWICK,NSW,2321,-32.6507,151.6483
BUXTON,NSW,2571,-34.2559,150.5309
BUXTON,VIC,3711,-37.4316,145.7138
BUXTON,QLD,4660,-25.1867,152.4934
BYABARRA,NSW,2446,-31.5341,152.5394
BYADBO WILDERNESS,NSW,2628,-36.8251,148.6201
BYADUK,VIC,3301,-37.9456,141.9827
BYADUK NORTH,VIC,3300,-37.8633,141.9817
BYANGUM,NSW,2484,-28.3579,153.363
BYAWATHA,VIC,3678,-36.2886,146.471
BYBERA,QLD,4387,-28.2844,150.9106
BYEE,QLD,4605,-26.1852,151.8452
BYELLEE,QLD,4680,-23.8725,151.1969
BYFIELD,QLD,4703,-22.888,150.6562
BYFORD,WA,6122,-32.2218,115.9968
BYLANDS,VIC,3762,-37.3505,144.9307
BYLONG,NSW,2849,-32.401,150.1347
BYMOUNT,QLD,4455,-26.0913,148.6485
BYNG,NSW,2800,-33.346,149.2376
BYNOE,NT,0822,-12.7912,130.6359
BYNOE HARBOUR,NT,0822,-12.6362,130.5335
BYRNESIDE,VIC,3617,-36.4092,145.1592
BYRNESTOWN,QLD,4625,-25.5238,151.7625
BYROCK,NSW,2831,-30.5038,146.4299
BYRON BAY,NSW,2481,-28.6468,153.617
BYRRILL CREEK,NSW,2484,-28.44,153.2417
BYWONG,NSW,2621,-35.1738,149.326
CABARITA,NSW,2137,-33.8452,151.1159
CABARITA,VIC,3505,-34.2043,142.0866
CABARITA BEACH,NSW,2488,-28.3462,153.5732
CABARLAH,QLD,4352,-27.4388,151.9974
CABBAGE TREE,VIC,3364,-37.4605,143.9079
CABBAGE TREE,NSW,2540,-34.88865381,150.5774341
CABBAGE TREE CREEK,VIC,3889,-37.6463,148.713
CABBAGE TREE ISLAND,NSW,2430,-31.946,152.5912
CABBAGE TREE ISLAND,NSW,2477,-28.9797,153.4566
CABLE BEACH,WA,6726,-17.9577,122.2035
CABOOLTURE,QLD,4510,-27.0654,152.9749
CABOOLTURE BC,QLD,4510,0,0
CABOOLTURE SOUTH,QLD,4510,-27.094,152.9492
CABOONBAH,QLD,4312,-27.1491,152.469
CABRAMATTA,NSW,2166,-33.8982,150.9354
CABRAMATTA WEST,NSW,2166,-33.893,150.9118
CABRAMURRA,NSW,2629,-35.9916,148.4476
CADARGA,QLD,4413,-26.1007,151.0079
CADDENS,NSW,2747,-33.7721,150.737
CADELL,SA,5321,-34.0898,139.7705
CADELL LAGOON,SA,5321,-34.0322,139.7548
CADELLO,VIC,3442,-37.3032,144.5294
CADGEE,NSW,2545,-36.1581,149.8997
CADGEE,SA,5271,-36.7913,140.7107
CADIA,NSW,2800,-33.443,149.0097
CADOUX,WA,6466,-30.7178,117.1127
CAERLEON,NSW,2850,-32.5789,149.5487
CAFFEY,QLD,4343,-27.6972,152.2122
CAFFREYS FLAT,NSW,2424,-31.7915,152.0626
CAIGUNA,WA,6443,-32.0205,125.2626
CAINBABLE,QLD,4285,-28.1464,153.097
CAIRDBEIGN,QLD,4722,-24.2819,148.1229
CAIRNCROSS,NSW,2446,-31.3432,152.6902
CAIRNCROSS STATE FOREST,NSW,2446,-31.34087055,152.6816878
CAIRNLEA,VIC,3023,-37.7592,144.7905
CAIRNS,QLD,4870,-16.91867228,145.7405606
CAIRNS BAY,TAS,7116,-43.1866,146.9601
CAIRNS CITY,QLD,4870,-16.92,145.7768
CAIRNS DC,QLD,4870,0,0
CAIRNS MC,QLD,4870,0,0
CAIRNS MC,QLD,4872,0,0
CAIRNS MCLEOD STREET,QLD,4870,0,0
CAIRNS NORTH,QLD,4870,-16.9043,145.7694
CALALA,NSW,2340,-31.1687,150.9776
CALAMIA,NSW,2460,-29.8463,153.1201
CALAMVALE,QLD,4116,-27.6234,153.0471
CALAVOS,QLD,4670,-24.9344,152.4316
CALCA,SA,5671,-33.0417,134.3255
CALCIUM,QLD,4816,-19.6604,146.7809
CALDER,TAS,7325,-41.0795,145.6288
CALDER PARK,VIC,3037,-37.6762,144.7627
CALDERMEADE,VIC,3984,-38.2479,145.5222
CALDERVALE,QLD,4478,-24.9417,146.8456
CALDERWOOD,NSW,2527,-34.5606,150.7252
CALDWELL,NSW,2710,-35.5959,144.5106
CALEN,QLD,4798,-20.8952,148.7421
CALGA,NSW,2250,-33.4277,151.2252
CALGOA,QLD,4570,-25.8656,152.2238
CALICO CREEK,QLD,4570,-26.3009,152.648
CALIFAT,NSW,2729,-35.2437,148.0993
CALIFORNIA GULLY,VIC,3556,-36.7282,144.2587
CALIMO,NSW,2710,-35.405,144.5663
CALINGIRI,WA,6569,-31.0847,116.4977
CALINGUNEE,QLD,4390,-27.9957,150.3311
CALIPH,SA,5310,-34.6291,140.2778
CALISTA,WA,6167,-32.2471,115.8016
CALIVIL,VIC,3573,-36.2479,144.0859
CALJIE,WA,6302,-31.7489,116.928
CALLAGHAN,NSW,2308,-32.8903,151.7022
CALLAGHANS CREEK,NSW,2422,-31.8522,152.015
CALLALA BAY,NSW,2540,-34.9939,150.7172
CALLALA BEACH,NSW,2540,-35.0033,150.6998
CALLANDOON,QLD,4390,-28.5367,150.1145
CALLANNA,SA,5733,-29.5408,137.6537
CALLAWADDA,VIC,3387,-36.8221,142.7994
CALLCUP,WA,6260,-34.5892,115.9559
CALLEMONDAH,QLD,4680,-23.8314,151.2162
CALLIDE,QLD,4715,-24.252,150.494
CALLIGNEE,VIC,3844,-38.3272,146.5788
CALLIGNEE NORTH,VIC,3844,-38.3296,146.6174
CALLIGNEE SOUTH,VIC,3844,-38.3795,146.6074
CALLINGTON,SA,5254,-35.1127,139.037
CALLIOPE,NSW,2462,-29.6158,153.0744
CALLIOPE,QLD,4680,-24.0376,151.1992
CALOMBA,SA,5501,-34.3925,138.4063
CALOOLA,NSW,2795,-33.6396,149.4349
CALOOTE,SA,5254,-34.9796,139.2564
CALOUNDRA,QLD,4551,-26.7952,153.128
CALOUNDRA DC,QLD,4551,0,0
CALOUNDRA WEST,QLD,4551,-26.8062,153.1002
CALPERUM STATION,SA,5341,-33.8254,140.567
CALROSSIE,VIC,3971,-38.5,146.671
CALTOWIE,SA,5490,-33.2029,138.4929
CALTOWIE NORTH,SA,5490,-33.113,138.4794
CALTOWIE WEST,SA,5490,-33.1567,138.3829
CALULU,VIC,3875,-37.7886,147.5083
CALVERT,NT,0862,-16.8022,137.2982
CALVERT,QLD,4340,-27.6663,152.5086
CALWALLA,NSW,2577,-34.56267707,150.4749085
CALWELL,ACT,2905,-35.4428,149.1065
CAMBALLIN,WA,6728,-17.9172,124.1843
CAMBALONG,NSW,2632,-36.8996,149.1344
CAMBARVILLE,VIC,3779,-37.6255,146.0316
CAMBERWELL,NSW,2330,-32.486,151.089
CAMBERWELL,VIC,3124,-37.8356,145.074
CAMBERWELL EAST,VIC,3126,0,0
CAMBERWELL NORTH,VIC,3124,0,0
CAMBERWELL SOUTH,VIC,3124,0,0
CAMBERWELL WEST,VIC,3124,0,0
CAMBEWARRA,NSW,2540,-34.8149,150.555
CAMBEWARRA VILLAGE,NSW,2540,-34.8214,150.5591
CAMBOON,NSW,2849,-32.7037,149.9595
CAMBOON,QLD,4719,-25.0132,150.3626
CAMBOOYA,QLD,4358,-27.7289,151.8449
CAMBRA,NSW,2420,-32.4411,151.8674
CAMBRAI,SA,5353,-34.684,139.3341
CAMBRIAN HILL,VIC,3352,-37.6365,143.819
CAMBRIDGE,QLD,4822,-20.3682,142.6063
CAMBRIDGE,TAS,7170,-42.8244,147.4317
CAMBRIDGE GARDENS,NSW,2747,-33.738,150.7207
CAMBRIDGE GULF,WA,6743,-15.1795,128.5649
CAMBRIDGE PARK,NSW,2747,-33.7496,150.7267
CAMBRIDGE PLATEAU,NSW,2469,-28.8066,152.7323
CAMBROON,QLD,4552,-26.6525,152.6745
CAMDALE,TAS,7320,-41.0421,145.8486
CAMDEN,NSW,2570,-34.0589,150.6937
